msoa11cd,house_price_median_yrto_dec_95,house_price_median_yrto_sep_21,house_price_mean_median_1995to2000,house_price_mean_median_2017to2021
E02003291,42000,277000,48947.23684210526,259381.57894736843
E02003292,33000,197000,37600.36842105263,190286.31578947368
E02003293,35000,240500,42942.57894736842,209332.8947368421
E02003294,67875,439000,78646.44736842105,394901.1842105263
E02003295,64997.5,365000,71157.1052631579,323401.4210526316
E02004924,100000,680000,136844.73684210525,679776.3421052631
E02004925,89350,606025,116774.34210526316,597856.5789473684
E02004926,125000,823750,153419.73684210525,807539.4736842106
E02004927,112500,605250,128421.05263157895,563789.4736842106
E02004928,114750,682500,140255.13157894736,645710.5263157894
E02004929,105000,575000,128467.36842105263,525366.8421052631
E02004930,72750,450000,91121.05263157895,431644.7368421053
E02004931,91200,610000,99669.6052631579,555026.3157894737
E02004932,86550,621250,117156.5,561755.4210526316
E02004933,101250,680000,138992.1052631579,725285.7894736842
E02004934,78000,485000,99075,451085.3947368421
E02004935,79000,516500,105170.78947368421,476263.15789473685
E02004936,78000,606000,105994.47368421052,542039.4736842106
E02004937,121000,710000,157163.57894736843,637053.947368421
E02004938,79750,552625,144695.92105263157,512375
E02004939,73500,475000,98822.1052631579,462273.6842105263
E02004940,78950,550000,97417.1052631579,490094.3947368421
E02004941,68225,395000,80192.1052631579,394584.2105263158
E02004942,92870,525000,110398.42105263157,498485.5263157895
E02004943,105000,610000,137260.52631578947,589503.947368421
E02004944,44625,275000,52123.68421052631,260250
E02004945,70000,375000,81673.68421052632,334773.55263157893
E02004946,56950,295000,62866.15789473684,270947.36842105264
E02004947,63375,334000,78961.18421052632,311421.05263157893
E02004948,45495,300000,58307.10526315789,291170.65789473685
E02004949,50975,286000,60422.23684210526,271235.5263157895
E02004950,51000,290000,57869.07894736842,271420.9210526316
E02004951,41500,277500,52971.05263157895,227040.7894736842
E02004952,53000,289500,61256.57894736842,269960.5263157895
E02004953,48000,283500,54912.5,267555.2631578947
E02004954,54225,310000,60939.34210526316,279707.7631578947
E02004955,59995,335000,64097.89473684211,302171.05263157893
E02004573,31000,182250,34509.07894736842,156023.68421052632
E02004574,37250,200000,39893.15789473684,174971.05263157896
E02004575,48000,313250,59172.23684210526,300921.05263157893
E02004576,48000,290000,57890.52631578947,249618.26315789475
E02004577,65995,385000,75887.36842105263,353274.34210526315
E02004578,55000,260000,57148.68421052631,240721.97368421053
E02004579,58000,319995,63106.31578947369,293564.6052631579
E02004580,57000,300000,62143.42105263158,272835.2631578947
E02004581,55000,317497.5,67868.02631578948,296430.34210526315
E02004582,44500,223750,50377.23684210526,208078.94736842104
E02004583,42500,262500,49529.60526315789,230736.05263157896
E02004584,50500,267730,59849.21052631579,249353.42105263157
E02004585,49000,240000,54667.89473684211,215565.7894736842
E02004586,42000,230000,47945.65789473684,213039.2105263158
E02004587,43000,200250,47024.34210526316,187802.36842105264
E02004588,35000,168000,40503.76315789474,142236.84210526315
E02004589,46755,225000,47850.31578947369,188460.52631578947
E02004590,37000,198500,41694.21052631579,165278.94736842104
E02004956,76000,495000,95750,421618.4210526316
E02004957,77000,463500,94379.86842105263,427444.7368421053
E02004958,106000,626750,130301.18421052632,586322.3684210526
E02004959,160666.5,775000,169379.7105263158,667447.3684210526
E02004960,145000,865000,172067.34210526315,764630.2631578947
E02004961,83250,542000,112028.94736842105,532144.7368421053
E02004962,84750,535535,113271.84210526316,491843.94736842107
E02004963,64950,450000,80644.73684210527,402686.84210526315
E02004964,76000,451000,93198.42105263157,419986.84210526315
E02004965,75000,440000,98288.15789473684,422129.2105263158
E02004966,194000,1100000,272456.5789473684,1026118.4210526316
E02004967,55000,360250,68398.68421052632,350851.3157894737
E02003296,64995,355000,69233.02631578948,316236.84210526315
E02003297,52375,325000,58051.18421052631,281552.63157894736
E02003298,54000,312000,60068.15789473684,289947.36842105264
E02003299,83500,405000,89682.1052631579,396828.94736842107
E02003300,48000,318750,54815.39473684211,295748.94736842107
E02003301,63127,321000,78709.18421052632,291881.05263157893
E02003302,44000,300000,54289.28947368421,280144.6052631579
E02003303,48250,320000,57057.63157894737,305407.8947368421
E02003304,59999.5,345000,67559.31578947368,318736.84210526315
E02003305,70375,400000,78354.47368421052,353460.2631578947
E02003307,48995,310000,58170.26315789474,285453.94736842107
E02003308,47000,310000,48644.47368421053,295157.8947368421
E02003309,49995,333000,61544.73684210526,297809.0789473684
E02003310,33570,261995,40752.89473684211,234551.31578947368
E02003311,43250,282000,47490.44736842105,253525.65789473685
E02003312,37750,225000,41535.26315789474,220328.94736842104
E02003313,36975,275000,40011.05263157895,244901.18421052632
E02006859,NA,355000,94023.44117647059,294828.94736842107
E02006926,68000,368800,72760.65789473684,323318.0263157895
E02004591,78000,440000,103031.21052631579,438039.0789473684
E02004592,61750,370000,71880.13157894737,347342.1052631579
E02004593,122250,540000,136157.8947368421,530919.7368421053
E02004594,99500,532750,120638.86842105263,454802.36842105264
E02004595,74500,425000,86315.3947368421,416104.0789473684
E02004596,94500,440000,111881.57894736843,427789.34210526315
E02004597,85500,397500,93560.13157894737,368025.7894736842
E02004598,95000,437500,114766.13157894737,395183.8157894737
E02004599,109750,593500,153374.6052631579,529971.052631579
E02004968,62250,388000,71780.84210526316,376078.94736842107
E02004969,72000,429950,87722.52631578948,402480.2631578947
E02004970,59000,410000,70778.94736842105,350631.5789473684
E02004971,61750,407000,73124.84210526316,361165.9210526316
E02004972,65250,482000,89901.31578947368,449171.05263157893
E02004973,57500,355000,69567.1052631579,340062.7631578947
E02004974,75000,486250,99847.36842105263,436611.84210526315
E02004975,124000,775000,150818.42105263157,683736.8421052631
E02004976,55000,323000,66765.78947368421,309460.5263157895
E02004977,54500,355000,68388.15789473684,345563.15789473685
E02004978,48997.5,395000,56306.13157894737,342419.7368421053
E02004979,74950,441250,90288.15789473684,445071.05263157893
E02004980,131000,695000,150022.23684210525,606818.4210526316
E02004981,92500,475000,121290.78947368421,480513.15789473685
E02004982,84000,485000,96847.36842105263,434098.6842105263
E02004983,64000,375000,75532.8947368421,334815.7894736842
E02004984,59725,370000,70155.26315789473,342473.6842105263
E02004985,89500,528250,114818.97368421052,460368.4210526316
E02004986,58725,350000,68809.73684210527,312159.2105263158
E02004987,66000,365000,87649.73684210527,384479.4736842105
E02004988,64995,375000,78599.73684210527,344565.7894736842
E02004989,64646,373000,77033.6052631579,352289.7368421053
E02004990,66000,440000,81238.68421052632,362486.84210526315
E02004991,47500,315725,61192.89473684211,299471.05263157893
E02004992,58750,320000,70018.28947368421,300168.4210526316
E02004993,71950,441000,87574.86842105263,391789.4736842105
E02004994,125000,730000,176865.7894736842,732235.5263157894
E02004995,135000,693750,173143.2894736842,702356.6315789474
E02006238,45000,187500,45703.81578947369,175684.2105263158
E02006239,44500,222500,51534.21052631579,191486.84210526315
E02006240,59997.5,275000,66709.07894736843,244090.7894736842
E02006241,57000,242500,60452.10526315789,201720.76315789475
E02006242,47000,275000,64525,264262.8947368421
E02006243,49500,225000,54355.26315789474,233130.92105263157
E02006826,55375,260000,58307.89473684211,235986.86842105264
E02006273,63000,285000,71103.94736842105,282792.1052631579
E02006274,72500,373750,84915.78947368421,312026.3157894737
E02006275,43250,220000,48711.84210526316,211750
E02006276,85000,405500,87113.15789473684,373314.34210526315
E02006277,59500,300000,68129.6052631579,282900.2631578947
E02006278,48500,298500,55830.26315789474,268407
E02006279,53000,262000,59516.97368421053,255402.42105263157
E02006280,72750,370000,89018.68421052632,346868.2894736842
E02006281,49500,281000,59893.02631578947,259013.15789473685
E02006282,70750,365000,84301.31578947368,338256.5789473684
E02006283,56750,300000,76808.94736842105,295931.05263157893
E02006284,48000,248000,53310.36842105263,240516.7105263158
E02006285,48450,249995,63971.05263157895,241978.68421052632
E02006286,41972.5,220000,44969.73684210526,207942.1052631579
E02000002,56500,345000,63144.34210526316,332839.4736842105
E02000003,58250,375000,66789.21052631579,339710.5263157895
E02000004,63000,410000,75828.68421052632,354500
E02000005,51000,335500,57537.36842105263,320171.05263157893
E02000007,49347.5,323500,56545.52631578947,312486.84210526315
E02000008,46750,319000,53683.52631578947,305644.7368421053
E02000009,47500,323250,56287.60526315789,301855.2631578947
E02000010,45997.5,320000,53906.97368421053,303509.6842105263
E02000011,43650,381955,57627.5,335366.05263157893
E02000012,75000,485000,91141.44736842105,445802.63157894736
E02000013,48975,330000,53327.23684210526,309381.5789473684
E02000014,43000,322500,51060.26315789474,305565.7894736842
E02000015,40500,312500,47196.57894736842,286065.7894736842
E02000016,40000,320000,47164.21052631579,250842.1052631579
E02000017,55000,385000,61532.76315789474,361184.2105263158
E02000018,45500,328500,52655.26315789474,309026.3157894737
E02000019,50500,320000,59348.28947368421,305526.3157894737
E02000020,48500,330000,55647.97368421053,318918.8157894737
E02000021,43000,315000,50944.47368421053,294157.8947368421
E02000022,31500,256500,34810,268197.1052631579
E02000023,44000,332500,52681.05263157895,285906.9736842105
E02006799,50500,328250,55611.18421052631,319421.05263157893
E02000024,93000,675000,125885.84210526316,586750
E02000025,73500,473500,82065.07894736843,432811.84210526315
E02000026,102500,640000,106794.73684210527,582894.7368421053
E02000027,75000,569750,92526.31578947368,530631.5789473684
E02000028,95000,540000,95096.71052631579,479710.5263157895
E02000029,65000,535000,76143.42105263157,472378.94736842107
E02000030,159000,1082500,203728.94736842104,848881.552631579
E02000031,113975,670000,138678.68421052632,619772.3684210526
E02000032,95000,695000,137839.47368421053,657368.4210526316
E02000033,79000,540000,99167.1052631579,496052.63157894736
E02000034,62000,700000,79251.31578947368,491342.1052631579
E02000035,95250,542750,112035.52631578948,518603.9210526316
E02000036,81975,550000,102795.36842105263,505681.5789473684
E02000037,133500,650000,163921.05263157896,636342.1052631579
E02000038,86000,637500,112930,568842.1052631579
E02000039,110000,900000,135758.44736842104,781842.1052631579
E02000040,82250,555000,121929.6052631579,584728.052631579
E02000041,82500,562500,110864.21052631579,519608.94736842107
E02000042,70950,541500,94964.47368421052,460601.5
E02000043,122000,810000,163247.36842105264,780184.2105263158
E02000044,65000,460000,81159.65789473684,407947.36842105264
E02000045,70000,582500,84489.07894736843,452671.05263157893
E02000046,69475,640000,99521.05263157895,575162.7368421053
E02000047,56875,420000,74657.57894736843,367026.3157894737
E02000048,110000,580000,129063.94736842105,561025.9210526316
E02000049,59725,410000,72170.52631578948,409613.15789473685
E02000050,64000,577500,101497.36842105263,498539.4736842105
E02000051,134750,787500,143404.73684210525,633802.6315789474
E02000052,80000,652500,98298.13157894737,581684.2105263158
E02000053,55000,400000,70946.31578947368,443530.3947368421
E02000054,81750,500000,97347.1052631579,516671.05263157893
E02000055,75000,478000,102235.52631578948,504493.84210526315
E02000056,208000,1280000,213456.57894736843,1279131.5789473683
E02000057,80000,695000,113295.13157894737,688340.3421052631
E02000058,140000,922500,178511.84210526315,854723.6842105263
E02000059,58000,390000,73126.31578947368,437806.55263157893
E02000060,123500,932500,156078.94736842104,841289.4736842106
E02000061,117250,1067500,179313.15789473685,906236.8421052631
E02000062,64500,542500,84325,480919.0789473684
E02000063,96000,630000,121285.52631578948,557578.947368421
E02000064,73500,650000,105813.42105263157,556228.947368421
E02000065,43500,308000,52937.5,287065.7894736842
E02000066,40000,335000,47083.81578947369,314092.1052631579
E02000067,44000,315000,52271.05263157895,279105.2631578947
E02000068,47000,297000,53065.34210526316,243473.42105263157
E02000069,48250,338500,55405.92105263158,314446.05263157893
E02000070,66700,400000,80994.73684210527,380815.7894736842
E02000071,58250,380000,74079.73684210527,340013.15789473685
E02000072,53500,307500,61130.36842105263,296121.05263157893
E02000073,78000,447500,91842.1052631579,420965.7894736842
E02000074,55000,317500,58381.57894736842,287957.8947368421
E02000075,81000,458000,95385.21052631579,424107.8947368421
E02000077,68000,413500,81140.65789473684,392236.7105263158
E02000078,64500,380000,73052.1052631579,344771.05263157893
E02000079,67250,390000,80204.15789473684,364665.7894736842
E02000080,69000,440000,82776.31578947368,382763.15789473685
E02000081,70000,404000,79894.23684210527,361473.6842105263
E02000082,70000,410000,82368.36842105263,382065.7894736842
E02000083,53500,328000,63443.81578947369,308205.2631578947
E02000084,74000,470000,91840.26315789473,429184.2105263158
E02000085,64000,375000,74486.84210526316,349171.05263157893
E02000086,74000,450000,88734.6052631579,396671.3157894737
E02000087,87500,510000,101976.18421052632,448921.05263157893
E02000088,72475,431250,87544.47368421052,419210.5263157895
E02000089,82200,510000,101691.44736842105,468184.2105263158
E02000090,60000,352500,69440.36842105263,331539.4736842105
E02000091,72000,425000,81682.63157894737,371900.0789473684
E02000092,58000,386125,68826.31578947368,336118.4210526316
E02006785,63290,415000,73990.13157894737,369052.63157894736
E02000093,80000,470000,104938.15789473684,472157.8947368421
E02000094,71500,500000,94834.21052631579,451138.15789473685
E02000095,87500,545000,104769.73684210527,524851.5
E02000096,120000,760000,142035.52631578947,681092.1052631579
E02000097,74000,517500,95767.1052631579,476386.1842105263
E02000098,93250,649500,123311.84210526316,596881.5789473684
E02000099,81250,552500,106466.05263157895,500539.4736842105
E02000100,105000,718250,134418.42105263157,664722.3684210526
E02000101,55000,514000,68384.21052631579,364855.2631578947
E02000102,55000,410000,69671.05263157895,360868.4210526316
E02000103,73282,640000,90543.21052631579,462592.1052631579
E02000104,79500,575000,107348.68421052632,512103.8157894737
E02000105,68750,493750,79498.68421052632,358092.1052631579
E02000106,52500,578250,74473.68421052632,478088.15789473685
E02000107,64000,527500,91394.02631578948,506418.4210526316
E02000108,57250,447500,74447.36842105263,414092.1052631579
E02000109,65750,477500,78982.21052631579,435220.9210526316
E02000110,88500,796459.5,115010.52631578948,714839.9736842106
E02000111,58000,480000,69538.15789473684,418564.4736842105
E02000112,68500,437750,83513.15789473684,347936.2631578947
E02000113,55125,397200,65116.71052631579,358826.3157894737
E02000114,65000,505000,88677.57894736843,495673.6842105263
E02000115,80000,566250,113110.52631578948,563491.2105263158
E02000116,55000,431000,72775.52631578948,425592.1052631579
E02000117,48225,393375,61923.02631578947,384189.3157894737
E02000118,61750,465000,74092,408881.5789473684
E02000119,42000,475000,60853.94736842105,423552.6052631579
E02000120,70500,660000,101468.42105263157,609581.5789473684
E02000121,59725,401000,69606.57894736843,357394.7368421053
E02000122,101750,1110000,127150.78947368421,997947.3684210526
E02000123,58500,513405,69732.8947368421,472391.3157894737
E02000124,80000,840000,110008.55263157895,843510.5263157894
E02000125,66500,882500,92835.52631578948,837121.052631579
E02000126,64250,540000,93973.55263157895,561150
E02000127,58000,364000,65393.15789473684,341973.6842105263
E02000128,78500,500000,101520.65789473684,463618.4210526316
E02000130,60000,544000,79517.21052631579,506893.4210526316
E02000131,42000,390000,51663.02631578947,386484.2105263158
E02000132,63625,408500,75963.28947368421,397113.6842105263
E02000133,139000,780000,174253.94736842104,689342.1052631579
E02000134,66500,408500,84067.1052631579,370841.9736842105
E02000135,40000,355000,47280.26315789474,332055.2631578947
E02000136,100362.5,529000,129391.31578947368,494797.44736842107
E02000137,78500,503000,84560.52631578948,426328.94736842107
E02000138,75000,425000,93656.31578947368,436710.5263157895
E02000139,69500,503750,84099.73684210527,452868.4210526316
E02000140,58750,370000,71886.65789473684,331421.1052631579
E02000141,57500,435000,65461.57894736842,400871.05263157893
E02000142,84500,525000,100804.97368421052,481131.44736842107
E02000144,75250,470000,92167.1052631579,430023.0263157895
E02000145,55995,328740,63746.71052631579,297436.3157894737
E02000146,74000,476500,92603.94736842105,433802.63157894736
E02000147,135250,795500,150948.68421052632,746736.8421052631
E02000148,121500,680000,141893.15789473685,625119.7368421053
E02000149,66750,400000,79516.57894736843,361273.55263157893
E02000150,85500,564500,115457.23684210527,529328.947368421
E02000151,97750,665000,139317.36842105264,620025
E02000152,84500,490000,92893.28947368421,423026.3157894737
E02000153,102500,613000,126963.15789473684,582419.7368421053
E02000154,75000,430000,100719.73684210527,390180.2631578947
E02000155,71500,417500,87028.81578947368,372907.8947368421
E02000156,102500,626000,126042.1052631579,553934.9210526316
E02000157,96000,597500,120168.28947368421,539539.4736842106
E02000158,92000,532500,116788.15789473684,473815.7894736842
E02000159,126000,662500,154867.1052631579,630052.6315789474
E02000160,88150,585000,118802.63157894737,553538.1578947369
E02000161,90750,492500,105734.86842105263,475539.4736842105
E02000162,84000,472000,105094.73684210527,467236.84210526315
E02000163,108250,536000,133455.26315789475,515671.05263157893
E02000165,77000,400000,92326.31578947368,366592.1052631579
E02006782,73750,500000,93942.1052631579,457144.7368421053
E02006787,75000,548750,99531.57894736843,537789.4736842106
E02006789,88000,495000,123122.1052631579,453631.5789473684
E02000166,130000,842500,181840.7894736842,797291.2105263158
E02000167,151250,1450000,229716.57894736843,1317744.0526315789
E02000168,103000,715000,137340.7894736842,805951.5263157894
E02000169,217250,1222500,272855.2631578947,1267986.8421052631
E02000170,134000,768000,153127.63157894736,778053.6052631579
E02000171,129000,830000,160482.8947368421,764648.6842105263
E02000172,91000,827500,141707.8947368421,612891.447368421
E02000173,148500,965300,204552.63157894736,1154015.7894736843
E02000174,85000,650000,118718.28947368421,606092.1052631579
E02000175,92625,700000,132755.26315789475,706936.3684210526
E02000176,127000,863000,181697.34210526315,942288.1578947369
E02000177,77500,560500,111818.42105263157,609371.5789473684
E02000178,72000,545000,106815.13157894737,556578.947368421
E02000179,145000,942500,190327.63157894736,1035723.6842105263
E02000180,85000,680900,122193.42105263157,655850
E02000181,115000,798000,149530.26315789475,758078.947368421
E02000182,150000,912500,183240.15789473685,935263.1578947369
E02000183,158975,910000,183556.86842105264,1026118.4210526316
E02000184,78250,530000,98132.8947368421,650965.1315789474
E02000185,77025,537000,129400,505434.15789473685
E02000186,110000,803000,164011.47368421053,767676.3157894737
E02000187,65000,755000,79965.78947368421,1069187.5263157894
E02000188,66750,398500,88611.84210526316,455343.1666666667
E02000189,79000,687500,89471.02631578948,694483.052631579
E02000190,75500,495000,99901.31578947368,571400.4736842106
E02000191,90000,667412.5,145139.47368421053,688442.7631578947
E02000192,134000,771000,173052.63157894736,804914.4736842106
E02000193,84750,830000,115245.78947368421,789111.052631579
E02000001,105000,720000,147745.92105263157,855818.8947368421
E02000194,50000,460000,57560.52631578947,429547.36842105264
E02000195,78000,570000,99802.63157894737,499314.4736842105
E02000196,77000,529500,101806.31578947368,455684.2105263158
E02000197,67000,440000,85231.57894736843,424039.4736842105
E02000198,48500,352500,60187.10526315789,320486.84210526315
E02000199,55000,413000,69790.78947368421,370934.2105263158
E02000200,42250,363500,51465.78947368421,331723.6842105263
E02000201,41000,341250,52050,318411.84210526315
E02000202,58550,400000,76127.47368421052,371134.2105263158
E02000203,47000,351700,63617.65789473684,333931.5789473684
E02000204,61250,425000,79572.1052631579,362921.05263157893
E02000206,42000,328500,54471.05263157895,306697.36842105264
E02000207,54000,369750,63885.13157894737,349681.5789473684
E02000208,50000,325000,59483.81578947369,293486.84210526315
E02000209,54000,350000,67893.42105263157,337592
E02000210,59495,400000,72515.26315789473,381509.2105263158
E02000211,79250,450000,99802.63157894737,416052.63157894736
E02000212,53000,350000,63123.02631578947,329221.5263157895
E02000213,42500,315000,54069.73684210526,290247.36842105264
E02000214,79000,491747.5,99429.6052631579,464249.86842105264
E02000215,51500,362500,61706.57894736842,343230.5263157895
E02000216,80000,390000,96867.1052631579,410328.94736842107
E02000217,54000,340000,65043.28947368421,308776.3157894737
E02000218,102500,536500,118803,509018.4210526316
E02000219,105650,550000,133102.63157894736,509129.2105263158
E02000220,49500,320000,59207.89473684211,319114.4736842105
E02000221,60000,387000,77615.78947368421,356118.4210526316
E02000222,59950,373100,71594.21052631579,353431.5789473684
E02000223,47000,295500,56984.07894736842,290921.05263157893
E02000224,58000,366000,68386.84210526316,347921.05263157893
E02000225,54425,357000,68414.47368421052,326947.36842105264
E02000226,103000,541000,128321.15789473684,500473.6842105263
E02000227,67000,350000,78303.94736842105,330210.5263157895
E02000228,140000,637475,155867.1052631579,604996.052631579
E02000229,54800,333500,66120.78947368421,323394.7368421053
E02000230,87000,527500,109146.84210526316,451750
E02000231,180000,617500,196362.68421052632,657893.4210526316
E02000232,95000,496500,117690.78947368421,486798.6842105263
E02000233,73500,420000,93678.94736842105,410427.36842105264
E02000234,87500,425000,103545.26315789473,469249.55263157893
