state,year,zip,tested,BLL_geq_10,BLL_geq_5
AL,2012,35231,1,0,0
AL,2012,35233,16,0,0
AL,2012,35234,84,0,0
AL,2012,35235,85,0,0
AL,2012,35236,3,0,0
AL,2012,35242,124,0,0
AL,2012,35243,36,0,0
AL,2012,35244,81,0,0
AL,2012,35246,1,0,0
AL,2012,35255,1,0,0
AL,2012,35260,1,0,0
AL,2012,35280,1,0,0
AL,2012,35299,1,0,0
AL,2012,35401,237,0,1
AL,2012,35402,4,0,0
AL,2012,35403,2,0,0
AL,2012,35404,138,1,1
AL,2012,35405,253,0,0
AL,2012,35406,31,0,0
AL,2012,35407,1,0,0
AL,2012,35441,5,0,0
AL,2012,35442,46,0,1
AL,2012,35443,31,0,0
AL,2012,35444,22,0,0
AL,2012,35446,12,0,0
AL,2012,35447,37,0,0
AL,2012,35448,2,0,0
AL,2012,35449,3,0,0
AL,2012,35452,18,0,0
AL,2012,35453,78,0,0
AL,2012,35456,17,0,0
AL,2012,35458,3,0,0
AL,2012,35459,3,0,0
AL,2012,35460,4,0,0
AL,2012,35461,9,0,0
AL,2012,35462,96,0,0
AL,2012,35463,7,0,0
AL,2012,35464,4,0,0
AL,2012,35466,45,0,0
AL,2012,35469,4,0,0
AL,2012,35470,33,0,0
AL,2012,35473,49,0,0
AL,2012,35474,39,0,1
AL,2012,35475,31,0,0
AL,2012,35476,138,0,0
AL,2012,35477,1,0,0
AL,2012,35478,1,0,0
AL,2012,35480,9,0,0
AL,2012,35481,32,0,0
AL,2012,35486,2,0,0
AL,2012,35490,13,0,0
AL,2012,35501,49,0,0
AL,2012,35502,6,0,0
AL,2012,35503,29,0,0
AL,2012,35504,67,0,2
AL,2012,35540,17,0,0
AL,2012,35541,16,0,0
AL,2012,35542,7,0,0
AL,2012,35543,10,0,0
AL,2012,35544,7,0,0
AL,2012,35546,19,0,0
AL,2012,35548,9,0,0
AL,2012,35549,18,0,0
AL,2012,35550,30,0,0
AL,2012,35552,3,0,0
AL,2012,35553,49,0,1
AL,2012,35554,7,0,0
AL,2012,35555,90,0,0
AL,2012,35559,2,0,0
AL,2012,35560,1,0,0
AL,2012,35563,34,0,0
AL,2012,35564,16,0,0
AL,2012,35565,107,0,0
AL,2012,35570,84,0,1
AL,2012,35571,6,0,0
AL,2012,35572,8,0,0
AL,2012,35574,7,0,0
AL,2012,35575,1,0,0
AL,2012,35576,4,0,0
AL,2012,35578,27,0,0
AL,2012,35579,17,0,0
AL,2012,35580,22,0,0
AL,2012,35581,41,0,0
AL,2012,35582,31,0,0
AL,2012,35584,1,0,0
AL,2012,35585,10,0,0
AL,2012,35586,15,0,0
AL,2012,35587,6,0,0
AL,2012,35592,28,0,0
AL,2012,35593,5,0,0
AL,2012,35594,64,0,0
AL,2012,35601,619,1,3
AL,2012,35602,3,0,0
AL,2012,35603,121,0,0
AL,2012,35610,7,0,0
AL,2012,35611,221,0,1
AL,2012,35612,3,0,0
AL,2012,35613,53,0,0
AL,2012,35614,52,0,1
AL,2012,35615,1,0,0
AL,2012,35616,13,0,0
AL,2012,35618,14,0,0
AL,2012,35619,27,0,0
AL,2012,35620,51,1,2
AL,2012,35621,13,0,0
AL,2012,35622,59,0,0
AL,2012,35630,158,0,0
AL,2012,35631,2,0,0
AL,2012,35633,50,0,0
AL,2012,35634,28,0,0
AL,2012,35640,113,0,1
AL,2012,35643,18,0,0
AL,2012,35645,30,0,0
AL,2012,35646,20,0,1
AL,2012,35647,5,0,0
AL,2012,35648,7,0,0
AL,2012,35650,40,0,0
AL,2012,35651,1,0,0
AL,2012,35652,14,0,0
AL,2012,35653,147,0,2
AL,2012,35654,65,0,0
AL,2012,35660,22,0,0
AL,2012,35661,35,0,0
AL,2012,35662,1,0,0
AL,2012,35670,29,0,0
AL,2012,35671,28,0,0
AL,2012,35672,25,0,0
AL,2012,35673,37,0,0
AL,2012,35674,47,0,0
AL,2012,35677,7,0,0
AL,2012,35739,22,0,1
AL,2012,35740,25,0,0
AL,2012,35741,3,0,0
AL,2012,35744,21,0,1
AL,2012,35745,2,0,0
AL,2012,35746,11,0,0
AL,2012,35747,29,0,0
AL,2012,35748,8,0,0
AL,2012,35749,60,0,0
AL,2012,35750,26,0,0
AL,2012,35752,24,0,0
AL,2012,35754,34,0,0
AL,2012,35755,1,0,0
AL,2012,35756,46,0,0
AL,2012,35757,33,0,0
AL,2012,35758,111,0,0
AL,2012,35759,7,0,0
AL,2012,35760,7,0,0
AL,2012,35761,14,0,0
AL,2012,35763,7,0,0
AL,2012,35764,4,0,0
AL,2012,35765,20,0,0
AL,2012,35766,1,0,0
AL,2012,35768,123,0,0
AL,2012,35769,70,0,0
AL,2012,35771,17,0,0
AL,2012,35772,43,0,0
AL,2012,35773,30,0,0
AL,2012,35775,1,0,0
AL,2012,35776,21,0,0
AL,2012,35801,41,0,0
AL,2012,35802,30,0,0
AL,2012,35803,25,0,0
AL,2012,35804,3,0,0
AL,2012,35805,279,0,0
AL,2012,35806,43,0,0
AL,2012,35808,2,0,0
AL,2012,35809,1,0,0
AL,2012,35810,158,0,1
AL,2012,35811,55,0,0
AL,2012,35816,129,0,0
AL,2012,35824,35,0,0
AL,2012,35901,55,3,5
AL,2012,35903,81,0,0
AL,2012,35904,26,0,0
AL,2012,35905,10,0,0
AL,2012,35906,8,0,1
AL,2012,35907,3,0,0
AL,2012,35950,330,1,2
AL,2012,35951,150,0,0
AL,2012,35952,20,0,0
AL,2012,35953,34,0,0
AL,2012,35954,14,0,0
AL,2012,35956,11,0,0
AL,2012,35957,95,0,0
AL,2012,35958,16,0,0
AL,2012,35959,13,0,0
AL,2012,35960,68,0,1
AL,2012,35961,6,0,0
AL,2012,35962,53,2,2
AL,2012,35963,5,0,0
AL,2012,35966,16,0,0
AL,2012,35967,328,0,0
AL,2012,35968,128,0,1
AL,2012,35971,6,0,0
AL,2012,35972,4,0,0
AL,2012,35973,3,0,0
AL,2012,35974,1,0,0
AL,2012,35976,54,0,0
AL,2012,35978,11,0,0
AL,2012,35979,8,0,0
AL,2012,35980,38,0,0
AL,2012,35981,2,0,0
AL,2012,35983,3,0,0
AL,2012,35984,1,0,0
AL,2012,35986,3,0,0
AL,2012,35987,14,0,0
AL,2012,35988,2,0,0
AL,2012,35989,4,0,0
AL,2012,35990,1,0,0
AL,2012,36003,5,0,0
AL,2012,36005,11,0,0
AL,2012,36006,1,0,0
AL,2012,36009,5,0,0
AL,2012,36010,37,3,5
AL,2012,36016,1,0,0
AL,2012,36017,10,0,0
AL,2012,36020,5,0,0
AL,2012,36022,22,0,0
AL,2012,36023,1,0,0
AL,2012,36024,16,0,0
AL,2012,36025,20,0,0
AL,2012,36026,1,0,0
AL,2012,36027,1,0,0
AL,2012,36028,11,1,1
AL,2012,36029,2,0,0
AL,2012,36030,5,0,0
AL,2012,36031,1,0,0
AL,2012,36032,19,1,1
AL,2012,36033,31,0,0
AL,2012,36034,8,0,0
AL,2012,36035,16,0,0
AL,2012,36036,13,0,0
AL,2012,36037,123,0,1
AL,2012,36038,3,0,0
AL,2012,36039,4,0,0
AL,2012,36040,46,0,0
AL,2012,36041,3,0,0
AL,2012,36042,4,0,0
AL,2012,36043,29,0,0
AL,2012,36046,4,0,1
AL,2012,36047,8,0,0
AL,2012,36048,2,0,1
AL,2012,36049,21,0,0
AL,2012,36051,2,0,0
AL,2012,36052,2,0,0
AL,2012,36053,17,0,0
AL,2012,36054,72,0,0
AL,2012,36064,15,0,0
AL,2012,36066,26,0,1
AL,2012,36067,50,0,0
AL,2012,36068,1,0,0
AL,2012,36069,10,0,1
AL,2012,36071,4,0,0
AL,2012,36075,22,0,0
AL,2012,36078,104,0,1
AL,2012,36079,57,1,1
AL,2012,36080,10,0,0
AL,2012,36081,134,0,3
AL,2012,36083,163,0,0
AL,2012,36087,4,0,0
AL,2012,36088,18,0,0
AL,2012,36089,207,0,1
AL,2012,36091,17,0,0
AL,2012,36092,104,0,0
AL,2012,36093,19,0,0
AL,2012,36101,3,0,0
AL,2012,36103,4,0,0
AL,2012,36104,124,1,3
AL,2012,36105,181,0,1
AL,2012,36106,87,0,0
AL,2012,36107,209,1,2
AL,2012,36108,405,1,4
AL,2012,36109,141,0,1
AL,2012,36110,294,0,2
AL,2012,36111,100,0,1
AL,2012,36113,1,0,0
AL,2012,36116,532,0,1
AL,2012,36117,193,0,0
AL,2012,36118,1,0,0
AL,2012,36121,2,0,0
AL,2012,36124,3,0,0
AL,2012,36125,2,0,0
AL,2012,36201,115,2,4
AL,2012,36202,2,0,0
AL,2012,36203,56,0,1
AL,2012,36205,2,0,0
AL,2012,36206,47,1,1
AL,2012,36207,80,1,1
AL,2012,36250,24,0,1
AL,2012,36251,43,0,0
AL,2012,36253,2,0,0
AL,2012,36255,6,0,0
AL,2012,36256,1,0,0
AL,2012,36257,1,0,0
AL,2012,36258,14,0,0
AL,2012,36260,17,0,0
AL,2012,36262,9,0,0
AL,2012,36263,2,0,0
AL,2012,36264,57,0,0
AL,2012,36265,85,1,1
AL,2012,36266,63,0,0
AL,2012,36268,37,0,2
AL,2012,36269,7,0,0
AL,2012,36271,19,0,0
AL,2012,36272,92,0,0
AL,2012,36273,6,0,0
AL,2012,36274,28,0,0
AL,2012,36275,1,0,0
AL,2012,36276,4,0,0
AL,2012,36277,18,0,0
AL,2012,36278,16,0,0
AL,2012,36279,15,0,0
AL,2012,36280,11,0,0
AL,2012,36301,4,1,1
AL,2012,36303,4,0,3
AL,2012,36310,2,0,0
AL,2012,36311,2,0,0
AL,2012,36313,1,0,0
AL,2012,36316,3,0,0
AL,2012,36318,8,0,0
AL,2012,36322,25,0,0
AL,2012,36323,33,2,2
AL,2012,36330,161,0,3
AL,2012,36331,3,0,0
AL,2012,36340,36,0,0
AL,2012,36344,5,0,0
AL,2012,36345,1,0,0
AL,2012,36346,9,0,0
AL,2012,36351,9,0,0
AL,2012,36360,38,0,3
AL,2012,36373,1,0,0
AL,2012,36375,2,0,0
AL,2012,36401,79,0,0
AL,2012,36420,165,0,0
AL,2012,36421,64,0,0
AL,2012,36425,1,0,0
AL,2012,36426,194,0,0
AL,2012,36427,15,0,0
AL,2012,36432,18,0,0
AL,2012,36435,13,0,0
AL,2012,36436,3,0,0
AL,2012,36439,1,0,0
AL,2012,36441,33,0,0
AL,2012,36442,29,0,1
AL,2012,36444,1,0,0
AL,2012,36445,11,0,0
AL,2012,36446,12,0,0
AL,2012,36451,50,0,0
AL,2012,36453,5,0,0
AL,2012,36454,1,0,0
AL,2012,36455,11,0,0
AL,2012,36456,18,0,0
AL,2012,36460,39,0,2
AL,2012,36461,7,0,0
AL,2012,36467,62,0,0
AL,2012,36471,6,0,0
AL,2012,36473,1,0,0
AL,2012,36474,24,0,1
AL,2012,36475,1,0,0
AL,2012,36476,9,0,0
AL,2012,36477,28,0,0
AL,2012,36480,2,0,0
AL,2012,36481,2,0,0
AL,2012,36482,27,0,1
AL,2012,36483,3,0,0
AL,2012,36501,1,0,0
AL,2012,36502,114,0,0
AL,2012,36504,4,0,0
AL,2012,36505,11,0,0
AL,2012,36507,147,0,2
AL,2012,36509,38,0,0
AL,2012,36512,2,0,0
AL,2012,36513,7,0,0
AL,2012,36518,17,0,0
AL,2012,36521,33,0,0
AL,2012,36522,105,0,0
AL,2012,36523,38,0,0
AL,2012,36524,27,0,0
AL,2012,36525,14,0,0
AL,2012,36526,24,0,0
AL,2012,36527,11,0,0
AL,2012,36528,3,0,0
AL,2012,36529,8,0,0
AL,2012,36530,1,0,0
AL,2012,36532,42,0,0
AL,2012,36535,34,1,1
AL,2012,36536,1,0,0
AL,2012,36538,3,0,0
AL,2012,36540,27,0,0
AL,2012,36541,146,0,0
AL,2012,36542,33,0,0
AL,2012,36544,212,0,0
AL,2012,36545,177,0,1
AL,2012,36547,2,0,0
AL,2012,36548,15,0,0
AL,2012,36551,13,0,0
AL,2012,36553,40,0,0
AL,2012,36555,1,0,0
AL,2012,36558,20,0,0
AL,2012,36560,68,0,0
AL,2012,36561,11,0,0
AL,2012,36562,14,0,1
AL,2012,36567,14,0,0
AL,2012,36568,11,0,0
AL,2012,36569,5,0,0
AL,2012,36571,64,0,2
AL,2012,36572,19,0,0
AL,2012,36574,1,0,0
AL,2012,36575,56,0,0
AL,2012,36576,4,0,0
AL,2012,36577,2,0,0
AL,2012,36578,6,0,0
AL,2012,36579,13,0,1
AL,2012,36580,3,0,0
AL,2012,36581,3,0,0
AL,2012,36582,295,0,0
AL,2012,36583,2,0,0
AL,2012,36584,3,0,0
AL,2012,36585,10,0,0
AL,2012,36587,70,0,0
AL,2012,36590,9,0,0
AL,2012,36601,4,0,0
AL,2012,36602,1,0,0
AL,2012,36603,111,0,1
AL,2012,36604,93,0,4
AL,2012,36605,554,2,5
AL,2012,36606,251,1,3
AL,2012,36607,84,0,0
AL,2012,36608,197,0,1
AL,2012,36609,195,0,0
AL,2012,36610,292,5,17
AL,2012,36611,102,1,4
AL,2012,36612,104,0,2
AL,2012,36613,138,0,2
AL,2012,36614,1,0,1
AL,2012,36616,1,0,0
AL,2012,36617,263,0,2
AL,2012,36618,138,0,3
AL,2012,36619,102,0,1
AL,2012,36633,13,0,0
AL,2012,36640,1,0,0
AL,2012,36660,3,0,0
AL,2012,36663,1,0,0
AL,2012,36685,3,0,0
AL,2012,36688,1,0,0
AL,2012,36693,74,0,1
AL,2012,36695,140,0,0
AL,2012,36701,156,2,3
AL,2012,36702,1,0,0
AL,2012,36703,26,4,4
AL,2012,36720,9,0,0
AL,2012,36721,1,0,0
AL,2012,36722,11,0,0
AL,2012,36723,3,0,0
AL,2012,36726,89,0,0
AL,2012,36728,10,0,0
AL,2012,36732,73,0,0
AL,2012,36736,35,0,1
AL,2012,36738,6,0,0
AL,2012,36740,13,0,0
AL,2012,36741,2,0,0
AL,2012,36742,10,0,0
AL,2012,36744,127,0,0
AL,2012,36748,36,0,1
AL,2012,36749,1,0,0
AL,2012,36750,14,0,0
AL,2012,36751,27,0,0
AL,2012,36752,13,0,0
AL,2012,36753,2,0,0
AL,2012,36754,3,0,0
AL,2012,36756,42,0,1
AL,2012,36758,3,0,0
AL,2012,36759,10,0,0
AL,2012,36761,5,0,0
AL,2012,36765,4,0,0
AL,2012,36766,1,0,0
AL,2012,36767,10,0,0
AL,2012,36768,9,0,0
AL,2012,36769,38,0,2
AL,2012,36773,3,0,0
AL,2012,36775,4,0,0
AL,2012,36776,8,0,0
AL,2012,36782,14,0,0
AL,2012,36783,6,0,0
AL,2012,36784,76,0,0
AL,2012,36785,21,0,0
AL,2012,36786,35,0,0
AL,2012,36790,2,0,0
AL,2012,36792,5,0,0
AL,2012,36793,1,0,0
AL,2012,36801,20,1,1
AL,2012,36802,1,0,0
AL,2012,36803,1,0,0
AL,2012,36804,16,0,0
AL,2012,36830,43,0,0
AL,2012,36831,1,0,0
AL,2012,36832,27,0,0
AL,2012,36850,8,0,0
AL,2012,36853,11,0,0
AL,2012,36854,18,0,0
AL,2012,36855,1,0,0
AL,2012,36856,5,0,1
AL,2012,36858,1,0,0
AL,2012,36860,4,0,0
AL,2012,36861,1,0,0
AL,2012,36862,32,0,0
AL,2012,36863,32,0,0
AL,2012,36866,20,0,0
AL,2012,36867,72,0,2
AL,2012,36868,1,0,0
AL,2012,36869,76,0,1
AL,2012,36870,22,0,0
AL,2012,36871,1,0,0
AL,2012,36874,5,0,0
AL,2012,36875,7,0,0
AL,2012,36877,7,0,0
AL,2012,36879,2,0,0
AL,2012,36901,3,0,0
AL,2012,36904,30,0,0
AL,2012,36907,10,0,0
AL,2012,36908,13,0,0
AL,2012,36912,13,0,0
AL,2012,36913,1,0,0
AL,2012,36915,2,0,0
AL,2012,36916,3,0,0
AL,2012,36919,22,0,0
AL,2012,36921,5,0,0
AL,2012,36922,4,0,0
AL,2012,36925,26,0,0
AL,2012,38463,1,0,0
AL,2012,Unknown  zip,8591,13,38
AL,2012,Total,37503,62,227
AL,2013,35001,1,0,0
AL,2013,35004,115,0,0
AL,2013,35005,52,0,0
AL,2013,35006,7,0,0
AL,2013,35007,181,0,0
AL,2013,35010,101,1,1
AL,2013,35011,1,0,0
AL,2013,35014,14,0,0
AL,2013,35015,1,0,0
AL,2013,35016,42,0,0
AL,2013,35019,7,0,0
AL,2013,35020,249,0,1
AL,2013,35021,1,0,0
AL,2013,35022,70,1,1
AL,2013,35023,70,0,0
AL,2013,35028,1,0,0
AL,2013,35031,50,0,0
AL,2013,35032,1,0,0
AL,2013,35033,19,0,0
AL,2013,35034,22,0,0
AL,2013,35035,4,0,0
AL,2013,35036,3,0,0
AL,2013,35040,104,0,0
AL,2013,35042,20,0,0
AL,2013,35043,32,0,0
AL,2013,35044,27,0,0
AL,2013,35045,101,0,2
AL,2013,35046,27,0,0
AL,2013,35048,3,0,0
AL,2013,35049,23,0,0
AL,2013,35051,56,0,1
AL,2013,35053,7,0,0
AL,2013,35054,18,0,0
AL,2013,35055,141,0,0
AL,2013,35056,9,0,0
AL,2013,35057,65,0,0
AL,2013,35058,74,0,0
AL,2013,35060,7,0,0
AL,2013,35061,16,0,0
AL,2013,35062,12,0,0
AL,2013,35063,6,0,0
AL,2013,35064,106,1,1
AL,2013,35068,77,0,0
AL,2013,35070,2,0,0
AL,2013,35071,55,0,0
AL,2013,35072,11,0,0
AL,2013,35073,9,0,0
AL,2013,35074,2,0,0
AL,2013,35077,77,0,0
AL,2013,35078,12,0,0
AL,2013,35079,37,0,0
AL,2013,35080,31,0,0
AL,2013,35083,19,0,0
AL,2013,35085,81,0,0
AL,2013,35087,12,0,0
AL,2013,35089,1,0,1
AL,2013,35091,11,0,0
AL,2013,35094,144,0,2
AL,2013,35096,46,0,0
AL,2013,35097,13,0,0
AL,2013,35098,13,0,0
AL,2013,35111,30,0,0
AL,2013,35112,6,0,0
AL,2013,35114,31,0,0
AL,2013,35115,108,0,0
AL,2013,35116,33,0,0
AL,2013,35117,18,0,0
AL,2013,35118,19,0,0
AL,2013,35120,177,0,0
AL,2013,35121,94,0,0
AL,2013,35123,1,0,0
AL,2013,35124,164,0,0
AL,2013,35125,66,0,0
AL,2013,35126,197,0,0
AL,2013,35127,35,0,0
AL,2013,35128,23,0,0
AL,2013,35130,3,0,0
AL,2013,35131,17,0,0
AL,2013,35133,35,0,0
AL,2013,35135,8,0,0
AL,2013,35136,3,0,0
AL,2013,35137,1,0,0
AL,2013,35143,14,0,0
AL,2013,35146,95,0,0
AL,2013,35147,25,0,0
AL,2013,35148,4,0,0
AL,2013,35149,5,0,0
AL,2013,35150,81,0,0
AL,2013,35151,11,0,0
AL,2013,35160,196,1,1
AL,2013,35161,2,0,0
AL,2013,35171,13,0,0
AL,2013,35172,31,0,0
AL,2013,35173,274,0,1
AL,2013,35175,7,0,0
AL,2013,35176,6,0,0
AL,2013,35178,17,0,0
AL,2013,35179,51,1,1
AL,2013,35180,52,0,0
AL,2013,35182,2,0,0
AL,2013,35183,1,0,0
AL,2013,35184,20,0,0
AL,2013,35186,25,0,0
AL,2013,35187,1,0,0
AL,2013,35188,10,0,0
AL,2013,35201,26,1,1
AL,2013,35202,6,0,0
AL,2013,35203,13,0,0
AL,2013,35204,133,0,1
AL,2013,35205,177,0,0
AL,2013,35206,194,0,4
AL,2013,35207,157,0,1
AL,2013,35208,215,2,5
AL,2013,35209,248,0,0
AL,2013,35210,110,0,1
AL,2013,35211,954,0,10
AL,2013,35212,285,4,7
AL,2013,35213,65,0,0
AL,2013,35214,167,0,1
AL,2013,35215,554,0,2
AL,2013,35216,248,0,0
AL,2013,35217,189,0,2
AL,2013,35218,122,0,2
AL,2013,35219,2,0,0
AL,2013,35220,1,0,0
AL,2013,35221,59,1,2
AL,2013,35222,80,0,1
AL,2013,35223,24,0,0
AL,2013,35224,76,0,1
AL,2013,35226,71,0,0
AL,2013,35228,93,0,1
AL,2013,35229,2,0,0
AL,2013,35233,4,0,0
AL,2013,35234,88,1,1
AL,2013,35235,110,0,0
AL,2013,35238,1,0,0
AL,2013,35242,172,0,0
AL,2013,35243,34,0,0
AL,2013,35244,90,0,0
AL,2013,35255,2,0,0
AL,2013,35266,1,0,0
AL,2013,35280,1,0,0
AL,2013,35298,1,0,0
AL,2013,35401,287,0,1
AL,2013,35403,2,0,0
AL,2013,35404,157,1,1
AL,2013,35405,275,0,0
AL,2013,35406,28,0,0
AL,2013,35407,4,0,0
AL,2013,35440,5,0,0
AL,2013,35441,7,0,0
AL,2013,35442,45,0,0
AL,2013,35443,26,0,0
AL,2013,35444,16,0,0
AL,2013,35446,12,0,0
AL,2013,35447,32,0,0
AL,2013,35448,1,0,0
AL,2013,35449,2,0,0
AL,2013,35452,26,0,0
AL,2013,35453,87,0,0
AL,2013,35456,23,0,0
AL,2013,35457,1,0,0
AL,2013,35458,3,0,0
AL,2013,35459,6,0,0
AL,2013,35460,6,0,0
AL,2013,35461,6,0,0
AL,2013,35462,73,0,0
AL,2013,35463,10,0,0
AL,2013,35464,9,0,0
AL,2013,35466,38,0,0
AL,2013,35469,3,0,0
AL,2013,35470,23,0,0
AL,2013,35473,51,0,1
AL,2013,35474,36,0,1
AL,2013,35475,36,0,0
AL,2013,35476,137,0,1
AL,2013,35477,2,0,0
AL,2013,35480,6,0,0
AL,2013,35481,36,0,4
AL,2013,35490,13,0,0
AL,2013,35501,11,0,0
AL,2013,35502,2,0,0
AL,2013,35503,4,0,0
AL,2013,35504,5,0,0
AL,2013,35515,1,0,0
AL,2013,35540,10,0,0
AL,2013,35541,8,0,0
AL,2013,35542,8,0,0
AL,2013,35543,14,0,0
AL,2013,35544,2,0,0
AL,2013,35546,12,0,0
AL,2013,35548,7,0,0
AL,2013,35549,3,0,0
AL,2013,35550,3,0,0
AL,2013,35552,4,0,0
AL,2013,35553,19,0,0
AL,2013,35554,3,0,0
AL,2013,35555,86,2,2
AL,2013,35559,2,0,0
AL,2013,35563,11,0,0
AL,2013,35564,21,0,0
AL,2013,35565,70,0,0
AL,2013,35570,65,0,0
AL,2013,35571,6,0,0
AL,2013,35572,6,0,0
AL,2013,35574,5,0,0
AL,2013,35575,3,0,0
AL,2013,35576,4,0,0
AL,2013,35578,3,0,0
AL,2013,35579,5,0,0
AL,2013,35580,2,0,0
AL,2013,35581,51,0,0
AL,2013,35582,30,0,0
AL,2013,35584,1,0,0
AL,2013,35585,11,0,0
AL,2013,35586,29,0,0
AL,2013,35587,1,0,0
AL,2013,35592,19,0,0
AL,2013,35593,8,0,0
AL,2013,35594,42,0,1
AL,2013,35601,427,0,2
AL,2013,35603,133,0,0
AL,2013,35610,11,0,0
AL,2013,35611,191,1,5
AL,2013,35612,4,0,0
AL,2013,35613,51,0,1
AL,2013,35614,46,0,1
AL,2013,35616,28,0,0
AL,2013,35618,18,0,0
AL,2013,35619,32,0,0
AL,2013,35620,46,1,1
AL,2013,35621,12,0,0
AL,2013,35622,41,0,0
AL,2013,35630,177,0,0
AL,2013,35631,1,0,0
AL,2013,35633,69,0,0
AL,2013,35634,139,0,0
AL,2013,35640,106,0,0
AL,2013,35643,19,0,0
AL,2013,35645,44,0,0
AL,2013,35646,57,0,1
AL,2013,35647,2,0,0
AL,2013,35648,12,0,0
AL,2013,35649,1,0,0
AL,2013,35650,56,0,0
AL,2013,35651,8,0,0
AL,2013,35652,35,0,0
AL,2013,35653,239,0,0
AL,2013,35654,59,0,0
AL,2013,35660,102,0,0
AL,2013,35661,103,0,0
AL,2013,35664,1,0,0
AL,2013,35670,32,0,0
AL,2013,35671,16,0,0
AL,2013,35672,33,0,0
AL,2013,35673,41,0,1
AL,2013,35674,141,0,0
AL,2013,35677,11,0,0
AL,2013,35739,24,0,0
AL,2013,35740,9,0,0
AL,2013,35741,1,0,0
AL,2013,35744,7,0,0
AL,2013,35746,2,0,0
AL,2013,35747,12,0,0
AL,2013,35748,4,0,0
AL,2013,35749,40,0,0
AL,2013,35750,8,0,0
AL,2013,35752,3,0,0
AL,2013,35754,19,0,0
AL,2013,35755,1,0,0
AL,2013,35756,46,0,0
AL,2013,35757,36,0,0
AL,2013,35758,108,0,0
AL,2013,35759,6,0,0
AL,2013,35760,2,0,0
AL,2013,35761,15,0,0
AL,2013,35763,7,0,0
AL,2013,35765,8,0,0
AL,2013,35768,20,0,0
AL,2013,35769,15,0,0
AL,2013,35771,4,0,0
AL,2013,35772,14,0,0
AL,2013,35773,41,0,0
AL,2013,35774,1,0,0
AL,2013,35775,3,0,0
AL,2013,35776,8,0,0
AL,2013,35801,20,0,0
AL,2013,35802,16,0,0
AL,2013,35803,16,0,0
AL,2013,35804,2,0,0
AL,2013,35805,184,0,0
AL,2013,35806,36,0,0
AL,2013,35807,1,0,0
AL,2013,35810,105,0,0
AL,2013,35811,22,0,0
AL,2013,35816,77,0,0
AL,2013,35824,29,0,0
AL,2013,35898,1,0,0
AL,2013,35901,53,0,3
AL,2013,35903,65,0,2
AL,2013,35904,31,0,0
AL,2013,35905,12,0,0
AL,2013,35906,16,0,0
AL,2013,35907,4,0,0
AL,2013,35950,199,0,1
AL,2013,35951,81,0,0
AL,2013,35952,19,0,0
AL,2013,35953,60,0,0
AL,2013,35954,16,0,0
AL,2013,35956,10,0,0
AL,2013,35957,82,1,1
AL,2013,35958,1,0,0
AL,2013,35959,12,0,0
AL,2013,35960,51,0,0
AL,2013,35961,7,0,0
AL,2013,35962,37,1,1
AL,2013,35964,1,0,0
AL,2013,35967,299,0,0
AL,2013,35968,127,0,1
AL,2013,35971,2,0,0
AL,2013,35972,6,0,0
AL,2013,35973,3,0,0
AL,2013,35976,52,0,0
AL,2013,35978,7,0,0
AL,2013,35980,25,1,1
AL,2013,35983,1,0,0
AL,2013,35984,1,0,0
AL,2013,35987,19,0,0
AL,2013,35988,1,0,0
AL,2013,36003,3,0,0
AL,2013,36005,7,0,0
AL,2013,36006,2,0,0
AL,2013,36008,1,0,0
AL,2013,36009,11,0,0
AL,2013,36010,39,2,3
AL,2013,36013,2,0,0
AL,2013,36017,2,0,0
AL,2013,36020,3,0,0
AL,2013,36022,6,0,1
AL,2013,36024,5,0,0
AL,2013,36025,16,0,0
AL,2013,36027,2,0,0
AL,2013,36028,12,0,1
AL,2013,36029,1,0,0
AL,2013,36030,2,0,0
AL,2013,36031,2,0,0
AL,2013,36032,18,1,2
AL,2013,36033,29,0,1
AL,2013,36034,12,0,0
AL,2013,36035,14,0,0
AL,2013,36036,11,0,0
AL,2013,36037,71,0,2
AL,2013,36038,3,0,0
AL,2013,36039,3,0,0
AL,2013,36040,57,0,1
AL,2013,36041,4,0,0
AL,2013,36042,3,0,0
AL,2013,36043,26,0,0
AL,2013,36046,5,0,0
AL,2013,36047,10,0,0
AL,2013,36048,3,0,0
AL,2013,36049,41,0,1
AL,2013,36051,6,0,0
AL,2013,36052,2,0,0
AL,2013,36053,22,0,0
AL,2013,36054,52,0,0
AL,2013,36064,15,0,0
AL,2013,36066,23,0,1
AL,2013,36067,40,0,0
AL,2013,36069,9,0,1
AL,2013,36071,8,0,0
AL,2013,36075,10,0,0
AL,2013,36078,104,0,0
AL,2013,36079,86,2,3
AL,2013,36080,3,0,0
AL,2013,36081,132,0,2
AL,2013,36082,1,0,0
AL,2013,36083,124,0,0
AL,2013,36087,1,0,0
AL,2013,36088,16,0,0
AL,2013,36089,159,0,0
AL,2013,36091,23,0,0
AL,2013,36092,27,0,0
AL,2013,36093,3,0,0
AL,2013,36102,2,0,0
AL,2013,36103,4,0,0
AL,2013,36104,153,1,9
AL,2013,36105,161,0,3
AL,2013,36106,97,0,1
AL,2013,36107,178,1,2
AL,2013,36108,475,3,14
AL,2013,36109,139,1,3
AL,2013,36110,305,0,4
AL,2013,36111,147,0,1
AL,2013,36112,1,0,0
AL,2013,36115,2,0,0
AL,2013,36116,535,0,3
AL,2013,36117,179,0,1
