state,zip,year,tested,BLL_geq_10
MI,48366,2009,,
MI,48366,2010,,
MI,48366,2011,,
MI,48366,2012,,
MI,48366,2013,,
MI,48366,2014,,
MI,48366,2015,,
MI,48367,2005,,
MI,48367,2006,,
MI,48367,2007,,
MI,48367,2008,,
MI,48367,2009,,
MI,48367,2010,,
MI,48367,2011,,
MI,48367,2012,,
MI,48367,2013,,
MI,48367,2014,,
MI,48367,2015,,
MI,48367,2005,,
MI,48367,2006,,
MI,48367,2007,,
MI,48367,2008,,
MI,48367,2009,,
MI,48367,2010,,
MI,48367,2011,,
MI,48367,2012,,
MI,48367,2013,,
MI,48367,2014,,
MI,48367,2015,,
MI,48370,2005,,
MI,48370,2006,,
MI,48370,2007,,
MI,48370,2008,,
MI,48370,2009,,
MI,48370,2010,,
MI,48370,2011,,
MI,48370,2012,,
MI,48370,2013,,
MI,48370,2014,,
MI,48370,2015,,
MI,48371,2005,,
MI,48371,2006,,
MI,48371,2007,,
MI,48371,2008,,
MI,48371,2009,,
MI,48371,2010,,
MI,48371,2011,,
MI,48371,2012,,
MI,48371,2013,,
MI,48371,2014,,
MI,48371,2015,,
MI,48371,2005,,
MI,48371,2006,,
MI,48371,2007,,
MI,48371,2008,,
MI,48371,2009,,
MI,48371,2010,,
MI,48371,2011,,
MI,48371,2012,,
MI,48371,2013,,
MI,48371,2014,,
MI,48371,2015,,
MI,48373,2005,,
MI,48373,2006,,
MI,48373,2007,,
MI,48373,2008,,
MI,48373,2009,,
MI,48373,2010,,
MI,48373,2011,,
MI,48373,2012,,
MI,48373,2013,,
MI,48373,2014,,
MI,48373,2015,,
MI,48374,2005,,
MI,48374,2006,,
MI,48374,2007,,
MI,48374,2008,,
MI,48374,2009,,
MI,48374,2010,,
MI,48374,2011,,
MI,48374,2012,,
MI,48374,2013,,
MI,48374,2014,,
MI,48374,2015,,
MI,48375,2005,,
MI,48375,2006,,
MI,48375,2007,,
MI,48375,2008,,
MI,48375,2009,,
MI,48375,2010,,
MI,48375,2011,,
MI,48375,2012,,
MI,48375,2013,,
MI,48375,2014,,
MI,48375,2015,,
MI,48376,2005,,
MI,48376,2006,,
MI,48376,2007,,
MI,48376,2008,,
MI,48376,2009,,
MI,48376,2010,,
MI,48376,2011,,
MI,48376,2012,,
MI,48376,2013,,
MI,48376,2014,,
MI,48376,2015,,
MI,48377,2005,,
MI,48377,2006,,
MI,48377,2007,,
MI,48377,2008,,
MI,48377,2009,,
MI,48377,2010,,
MI,48377,2011,,
MI,48377,2012,,
MI,48377,2013,,
MI,48377,2014,,
MI,48377,2015,,
MI,48380,2005,,
MI,48380,2006,,
MI,48380,2007,,
MI,48380,2008,,
MI,48380,2009,,
MI,48380,2010,,
MI,48380,2011,,
MI,48380,2012,,
MI,48380,2013,,
MI,48380,2014,,
MI,48380,2015,,
MI,48380,2005,,
MI,48380,2006,,
MI,48380,2007,,
MI,48380,2008,,
MI,48380,2009,,
MI,48380,2010,,
MI,48380,2011,,
MI,48380,2012,,
MI,48380,2013,,
MI,48380,2014,,
MI,48380,2015,,
MI,48381,2005,,
MI,48381,2006,,
MI,48381,2007,,
MI,48381,2008,,
MI,48381,2009,,
MI,48381,2010,,
MI,48381,2011,,
MI,48381,2012,,
MI,48381,2013,,
MI,48381,2014,,
MI,48381,2015,,
MI,48382,2005,,
MI,48382,2006,,
MI,48382,2007,,
MI,48382,2008,,
MI,48382,2009,,
MI,48382,2010,,
MI,48382,2011,,
MI,48382,2012,,
MI,48382,2013,,
MI,48382,2014,,
MI,48382,2015,,
MI,48383,2005,,
MI,48383,2006,,
MI,48383,2007,,
MI,48383,2008,,
MI,48383,2009,,
MI,48383,2010,,
MI,48383,2011,,
MI,48383,2012,,
MI,48383,2013,,
MI,48383,2014,,
MI,48383,2015,,
MI,48386,2005,,
MI,48386,2006,,
MI,48386,2007,,
MI,48386,2008,,
MI,48386,2009,,
MI,48386,2010,,
MI,48386,2011,,
MI,48386,2012,,
MI,48386,2013,,
MI,48386,2014,,
MI,48386,2015,,
MI,48387,2005,,
MI,48387,2006,,
MI,48387,2007,,
MI,48387,2008,,
MI,48387,2009,,
MI,48387,2010,,
MI,48387,2011,,
MI,48387,2012,,
MI,48387,2013,,
MI,48387,2014,,
MI,48387,2015,,
MI,48390,2005,,
MI,48390,2006,,
MI,48390,2007,,
MI,48390,2008,,
MI,48390,2009,,
MI,48390,2010,,
MI,48390,2011,,
MI,48390,2012,,
MI,48390,2013,,
MI,48390,2014,,
MI,48390,2015,,
MI,48390,2005,,
MI,48390,2006,,
MI,48390,2007,,
MI,48390,2008,,
MI,48390,2009,,
MI,48390,2010,,
MI,48390,2011,,
MI,48390,2012,,
MI,48390,2013,,
MI,48390,2014,,
MI,48390,2015,,
MI,48390,2005,,
MI,48390,2006,,
MI,48390,2007,,
MI,48390,2008,,
MI,48390,2009,,
MI,48390,2010,,
MI,48390,2011,,
MI,48390,2012,,
MI,48390,2013,,
MI,48390,2014,,
MI,48390,2015,,
MI,48391,2005,,
MI,48391,2006,,
MI,48391,2007,,
MI,48391,2008,,
MI,48391,2009,,
MI,48391,2010,,
MI,48391,2011,,
MI,48391,2012,,
MI,48391,2013,,
MI,48391,2014,,
MI,48391,2015,,
MI,48392,2005,,
MI,48392,2006,,
MI,48392,2007,,
MI,48392,2008,,
MI,48392,2009,,
MI,48392,2010,,
MI,48392,2011,,
MI,48392,2012,,
MI,48392,2013,,
MI,48392,2014,,
MI,48392,2015,,
MI,48393,2005,,
MI,48393,2006,,
MI,48393,2007,,
MI,48393,2008,,
MI,48393,2009,,
MI,48393,2010,,
MI,48393,2011,,
MI,48393,2012,,
MI,48393,2013,,
MI,48393,2014,,
MI,48393,2015,,
MI,48397,2005,,
MI,48397,2006,,
MI,48397,2007,,
MI,48397,2008,,
MI,48397,2009,,
MI,48397,2010,,
MI,48397,2011,,
MI,48397,2012,,
MI,48397,2013,,
MI,48397,2014,,
MI,48397,2015,,
MI,48401,2005,,
MI,48401,2006,,
MI,48401,2007,,
MI,48401,2008,,
MI,48401,2009,,
MI,48401,2010,,
MI,48401,2011,,
MI,48401,2012,,
MI,48401,2013,,
MI,48401,2014,,
MI,48401,2015,,
MI,48402,2005,,
MI,48402,2006,,
MI,48402,2007,,
MI,48402,2008,,
MI,48402,2009,,
MI,48402,2010,,
MI,48402,2011,,
MI,48402,2012,,
MI,48402,2013,,
MI,48402,2014,,
MI,48402,2015,,
MI,48409,2005,,
MI,48409,2006,,
MI,48409,2007,,
MI,48409,2008,,
MI,48409,2009,,
MI,48409,2010,,
MI,48409,2011,,
MI,48409,2012,,
MI,48409,2013,,
MI,48409,2014,,
MI,48409,2015,,
MI,48409,2005,,
MI,48409,2006,,
MI,48409,2007,,
MI,48409,2008,,
MI,48409,2009,,
MI,48409,2010,,
MI,48409,2011,,
MI,48409,2012,,
MI,48409,2013,,
MI,48409,2014,,
MI,48409,2015,,
MI,48410,2005,,
MI,48410,2006,,
MI,48410,2007,,
MI,48410,2008,,
MI,48410,2009,,
MI,48410,2010,,
MI,48410,2011,,
MI,48410,2012,,
MI,48410,2013,,
MI,48410,2014,,
MI,48410,2015,,
MI,48411,2005,,
MI,48411,2006,,
MI,48411,2007,,
MI,48411,2008,,
MI,48411,2009,,
MI,48411,2010,,
MI,48411,2011,,
MI,48411,2012,,
MI,48411,2013,,
MI,48411,2014,,
MI,48411,2015,,
MI,48412,2005,,
MI,48412,2006,,
MI,48412,2007,,
MI,48412,2008,,
MI,48412,2009,,
MI,48412,2010,,
MI,48412,2011,,
MI,48412,2012,,
MI,48412,2013,,
MI,48412,2014,,
MI,48412,2015,,
MI,48412,2005,,
MI,48412,2006,,
MI,48412,2007,,
MI,48412,2008,,
MI,48412,2009,,
MI,48412,2010,,
MI,48412,2011,,
MI,48412,2012,,
MI,48412,2013,,
MI,48412,2014,,
MI,48412,2015,,
MI,48413,2005,,
MI,48413,2006,,
MI,48413,2007,,
MI,48413,2008,,
MI,48413,2009,,
MI,48413,2010,,
MI,48413,2011,,
MI,48413,2012,,
MI,48413,2013,,
MI,48413,2014,,
MI,48413,2015,,
MI,48414,2005,,
MI,48414,2006,,
MI,48414,2007,,
MI,48414,2008,,
MI,48414,2009,,
MI,48414,2010,,
MI,48414,2011,,
MI,48414,2012,,
MI,48414,2013,,
MI,48414,2014,,
MI,48414,2015,,
MI,48415,2005,,
MI,48415,2006,,
MI,48415,2007,,
MI,48415,2008,,
MI,48415,2009,,
MI,48415,2010,,
MI,48415,2011,,
MI,48415,2012,,
MI,48415,2013,,
MI,48415,2014,,
MI,48415,2015,,
MI,48415,2005,,
MI,48415,2006,,
MI,48415,2007,,
MI,48415,2008,,
MI,48415,2009,,
MI,48415,2010,,
MI,48415,2011,,
MI,48415,2012,,
MI,48415,2013,,
MI,48415,2014,,
MI,48415,2015,,
MI,48415,2005,,
MI,48415,2006,,
MI,48415,2007,,
MI,48415,2008,,
MI,48415,2009,,
MI,48415,2010,,
MI,48415,2011,,
MI,48415,2012,,
MI,48415,2013,,
MI,48415,2014,,
MI,48415,2015,,
MI,48416,2005,,
MI,48416,2006,,
MI,48416,2007,,
MI,48416,2008,,
MI,48416,2009,,
MI,48416,2010,,
MI,48416,2011,,
MI,48416,2012,,
MI,48416,2013,,
MI,48416,2014,,
MI,48416,2015,,
MI,48416,2005,,
MI,48416,2006,,
MI,48416,2007,,
MI,48416,2008,,
MI,48416,2009,,
MI,48416,2010,,
MI,48416,2011,,
MI,48416,2012,,
MI,48416,2013,,
MI,48416,2014,,
MI,48416,2015,,
MI,48416,2005,,
MI,48416,2006,,
MI,48416,2007,,
MI,48416,2008,,
MI,48416,2009,,
MI,48416,2010,,
MI,48416,2011,,
MI,48416,2012,,
MI,48416,2013,,
MI,48416,2014,,
MI,48416,2015,,
MI,48416,2005,,
MI,48416,2006,,
MI,48416,2007,,
MI,48416,2008,,
MI,48416,2009,,
MI,48416,2010,,
MI,48416,2011,,
MI,48416,2012,,
MI,48416,2013,,
MI,48416,2014,,
MI,48416,2015,,
MI,48417,2005,,
MI,48417,2006,,
MI,48417,2007,,
MI,48417,2008,,
MI,48417,2009,,
MI,48417,2010,,
MI,48417,2011,,
MI,48417,2012,,
MI,48417,2013,,
MI,48417,2014,,
MI,48417,2015,,
MI,48417,2005,,
MI,48417,2006,,
MI,48417,2007,,
MI,48417,2008,,
MI,48417,2009,,
MI,48417,2010,,
MI,48417,2011,,
MI,48417,2012,,
MI,48417,2013,,
MI,48417,2014,,
MI,48417,2015,,
MI,48418,2005,,
MI,48418,2006,,
MI,48418,2007,,
MI,48418,2008,,
MI,48418,2009,,
MI,48418,2010,,
MI,48418,2011,,
MI,48418,2012,,
MI,48418,2013,,
MI,48418,2014,,
MI,48418,2015,,
MI,48418,2005,,
MI,48418,2006,,
MI,48418,2007,,
MI,48418,2008,,
MI,48418,2009,,
MI,48418,2010,,
MI,48418,2011,,
MI,48418,2012,,
MI,48418,2013,,
MI,48418,2014,,
MI,48418,2015,,
MI,48418,2005,,
MI,48418,2006,,
MI,48418,2007,,
MI,48418,2008,,
MI,48418,2009,,
MI,48418,2010,,
MI,48418,2011,,
MI,48418,2012,,
MI,48418,2013,,
MI,48418,2014,,
MI,48418,2015,,
MI,48418,2005,,
MI,48418,2006,,
MI,48418,2007,,
MI,48418,2008,,
MI,48418,2009,,
MI,48418,2010,,
MI,48418,2011,,
MI,48418,2012,,
MI,48418,2013,,
MI,48418,2014,,
MI,48418,2015,,
MI,48419,2005,,
MI,48419,2006,,
MI,48419,2007,,
MI,48419,2008,,
MI,48419,2009,,
MI,48419,2010,,
MI,48419,2011,,
MI,48419,2012,,
MI,48419,2013,,
MI,48419,2014,,
MI,48419,2015,,
MI,48420,2005,,
MI,48420,2006,,
MI,48420,2007,,
MI,48420,2008,,
MI,48420,2009,,
MI,48420,2010,,
MI,48420,2011,,
MI,48420,2012,,
MI,48420,2013,,
MI,48420,2014,,
MI,48420,2015,,
MI,48420,2005,,
MI,48420,2006,,
MI,48420,2007,,
MI,48420,2008,,
MI,48420,2009,,
MI,48420,2010,,
MI,48420,2011,,
MI,48420,2012,,
MI,48420,2013,,
MI,48420,2014,,
MI,48420,2015,,
MI,48420,2005,,
MI,48420,2006,,
MI,48420,2007,,
MI,48420,2008,,
MI,48420,2009,,
MI,48420,2010,,
MI,48420,2011,,
MI,48420,2012,,
MI,48420,2013,,
MI,48420,2014,,
MI,48420,2015,,
MI,48421,2005,,
MI,48421,2006,,
MI,48421,2007,,
MI,48421,2008,,
MI,48421,2009,,
MI,48421,2010,,
MI,48421,2011,,
MI,48421,2012,,
MI,48421,2013,,
MI,48421,2014,,
MI,48421,2015,,
MI,48421,2005,,
MI,48421,2006,,
MI,48421,2007,,
MI,48421,2008,,
MI,48421,2009,,
MI,48421,2010,,
MI,48421,2011,,
MI,48421,2012,,
MI,48421,2013,,
MI,48421,2014,,
MI,48421,2015,,
MI,48422,2005,,
MI,48422,2006,,
MI,48422,2007,,
MI,48422,2008,,
MI,48422,2009,,
MI,48422,2010,,
MI,48422,2011,,
MI,48422,2012,,
MI,48422,2013,,
MI,48422,2014,,
MI,48422,2015,,
MI,48423,2005,,
MI,48423,2006,,
MI,48423,2007,,
MI,48423,2008,,
MI,48423,2009,,
MI,48423,2010,,
MI,48423,2011,,
MI,48423,2012,,
MI,48423,2013,,
MI,48423,2014,,
MI,48423,2015,,
MI,48423,2005,,
MI,48423,2006,,
MI,48423,2007,,
MI,48423,2008,,
MI,48423,2009,,
MI,48423,2010,,
MI,48423,2011,,
MI,48423,2012,,
MI,48423,2013,,
MI,48423,2014,,
MI,48423,2015,,
MI,48423,2005,,
MI,48423,2006,,
MI,48423,2007,,
MI,48423,2008,,
MI,48423,2009,,
MI,48423,2010,,
MI,48423,2011,,
MI,48423,2012,,
MI,48423,2013,,
MI,48423,2014,,
MI,48423,2015,,
MI,48424,2005,,
MI,48424,2006,,
MI,48424,2007,,
MI,48424,2008,,
MI,48424,2009,,
MI,48424,2010,,
MI,48424,2011,,
MI,48424,2012,,
MI,48424,2013,,
MI,48424,2014,,
MI,48424,2015,,
MI,48426,2005,,
MI,48426,2006,,
MI,48426,2007,,
MI,48426,2008,,
MI,48426,2009,,
MI,48426,2010,,
MI,48426,2011,,
MI,48426,2012,,
MI,48426,2013,,
MI,48426,2014,,
MI,48426,2015,,
MI,48426,2005,,
MI,48426,2006,,
MI,48426,2007,,
MI,48426,2008,,
MI,48426,2009,,
MI,48426,2010,,
MI,48426,2011,,
MI,48426,2012,,
MI,48426,2013,,
MI,48426,2014,,
MI,48426,2015,,
MI,48426,2005,,
MI,48426,2006,,
MI,48426,2007,,
MI,48426,2008,,
MI,48426,2009,,
MI,48426,2010,,
MI,48426,2011,,
MI,48426,2012,,
MI,48426,2013,,
MI,48426,2014,,
MI,48426,2015,,
MI,48427,2005,,
MI,48427,2006,,
MI,48427,2007,,
MI,48427,2008,,
MI,48427,2009,,
MI,48427,2010,,
MI,48427,2011,,
MI,48427,2012,,
MI,48427,2013,,
MI,48427,2014,,
MI,48427,2015,,
MI,48428,2005,,
MI,48428,2006,,
MI,48428,2007,,
MI,48428,2008,,
MI,48428,2009,,
MI,48428,2010,,
MI,48428,2011,,
MI,48428,2012,,
MI,48428,2013,,
MI,48428,2014,,
MI,48428,2015,,
MI,48428,2005,,
MI,48428,2006,,
MI,48428,2007,,
MI,48428,2008,,
MI,48428,2009,,
MI,48428,2010,,
MI,48428,2011,,
MI,48428,2012,,
MI,48428,2013,,
MI,48428,2014,,
MI,48428,2015,,
MI,48428,2005,,
MI,48428,2006,,
MI,48428,2007,,
MI,48428,2008,,
MI,48428,2009,,
MI,48428,2010,,
MI,48428,2011,,
MI,48428,2012,,
MI,48428,2013,,
MI,48428,2014,,
MI,48428,2015,,
MI,48429,2005,,
MI,48429,2006,,
MI,48429,2007,,
MI,48429,2008,,
MI,48429,2009,,
MI,48429,2010,,
MI,48429,2011,,
MI,48429,2012,,
MI,48429,2013,,
MI,48429,2014,,
MI,48429,2015,,
MI,48429,2005,,
MI,48429,2006,,
MI,48429,2007,,
MI,48429,2008,,
MI,48429,2009,,
MI,48429,2010,,
MI,48429,2011,,
MI,48429,2012,,
MI,48429,2013,,
MI,48429,2014,,
MI,48429,2015,,
MI,48429,2005,,
MI,48429,2006,,
MI,48429,2007,,
MI,48429,2008,,
MI,48429,2009,,
MI,48429,2010,,
MI,48429,2011,,
MI,48429,2012,,
MI,48429,2013,,
MI,48429,2014,,
MI,48429,2015,,
MI,48430,2005,,
MI,48430,2006,,
MI,48430,2007,,
MI,48430,2008,,
MI,48430,2009,,
MI,48430,2010,,
MI,48430,2011,,
MI,48430,2012,,
MI,48430,2013,,
MI,48430,2014,,
MI,48430,2015,,
MI,48430,2005,,
MI,48430,2006,,
MI,48430,2007,,
MI,48430,2008,,
MI,48430,2009,,
MI,48430,2010,,
MI,48430,2011,,
MI,48430,2012,,
MI,48430,2013,,
MI,48430,2014,,
MI,48430,2015,,
MI,48430,2005,,
MI,48430,2006,,
MI,48430,2007,,
MI,48430,2008,,
MI,48430,2009,,
MI,48430,2010,,
MI,48430,2011,,
MI,48430,2012,,
MI,48430,2013,,
MI,48430,2014,,
MI,48430,2015,,
MI,48430,2005,,
MI,48430,2006,,
MI,48430,2007,,
MI,48430,2008,,
MI,48430,2009,,
MI,48430,2010,,
MI,48430,2011,,
MI,48430,2012,,
MI,48430,2013,,
MI,48430,2014,,
MI,48430,2015,,
MI,48432,2005,,
MI,48432,2006,,
MI,48432,2007,,
MI,48432,2008,,
MI,48432,2009,,
MI,48432,2010,,
MI,48432,2011,,
MI,48432,2012,,
MI,48432,2013,,
MI,48432,2014,,
MI,48432,2015,,
MI,48432,2005,,
MI,48432,2006,,
MI,48432,2007,,
MI,48432,2008,,
MI,48432,2009,,
MI,48432,2010,,
MI,48432,2011,,
MI,48432,2012,,
MI,48432,2013,,
MI,48432,2014,,
MI,48432,2015,,
MI,48432,2005,,
MI,48432,2006,,
MI,48432,2007,,
MI,48432,2008,,
MI,48432,2009,,
MI,48432,2010,,
MI,48432,2011,,
MI,48432,2012,,
MI,48432,2013,,
MI,48432,2014,,
MI,48432,2015,,
MI,48433,2005,,
MI,48433,2006,,
MI,48433,2007,,
MI,48433,2008,,
MI,48433,2009,,
MI,48433,2010,,
MI,48433,2011,,
MI,48433,2012,,
MI,48433,2013,,
MI,48433,2014,,
MI,48433,2015,,
MI,48433,2005,,
MI,48433,2006,,
MI,48433,2007,,
MI,48433,2008,,
MI,48433,2009,,
MI,48433,2010,,
MI,48433,2011,,
MI,48433,2012,,
MI,48433,2013,,
MI,48433,2014,,
MI,48433,2015,,
MI,48434,2005,,
MI,48434,2006,,
MI,48434,2007,,
MI,48434,2008,,
MI,48434,2009,,
MI,48434,2010,,
MI,48434,2011,,
MI,48434,2012,,
MI,48434,2013,,
MI,48434,2014,,
MI,48434,2015,,
MI,48435,2005,,
MI,48435,2006,,
MI,48435,2007,,
MI,48435,2008,,
MI,48435,2009,,
MI,48435,2010,,
MI,48435,2011,,
MI,48435,2012,,
MI,48435,2013,,
MI,48435,2014,,
MI,48435,2015,,
MI,48435,2005,,
MI,48435,2006,,
MI,48435,2007,,
MI,48435,2008,,
MI,48435,2009,,
MI,48435,2010,,
MI,48435,2011,,
MI,48435,2012,,
MI,48435,2013,,
MI,48435,2014,,
MI,48435,2015,,
MI,48436,2005,,
MI,48436,2006,,
MI,48436,2007,,
MI,48436,2008,,
MI,48436,2009,,
MI,48436,2010,,
MI,48436,2011,,
MI,48436,2012,,
MI,48436,2013,,
MI,48436,2014,,
MI,48436,2015,,
MI,48436,2005,,
MI,48436,2006,,
MI,48436,2007,,
MI,48436,2008,,
MI,48436,2009,,
MI,48436,2010,,
MI,48436,2011,,
MI,48436,2012,,
MI,48436,2013,,
MI,48436,2014,,
MI,48436,2015,,
MI,48436,2005,,
MI,48436,2006,,
MI,48436,2007,,
MI,48436,2008,,
MI,48436,2009,,
MI,48436,2010,,
MI,48436,2011,,
MI,48436,2012,,
MI,48436,2013,,
MI,48436,2014,,
MI,48436,2015,,
MI,48437,2005,,
MI,48437,2006,,
MI,48437,2007,,
MI,48437,2008,,
MI,48437,2009,,
MI,48437,2010,,
MI,48437,2011,,
MI,48437,2012,,
MI,48437,2013,,
MI,48437,2014,,
MI,48437,2015,,
MI,48438,2005,,
MI,48438,2006,,
MI,48438,2007,,
MI,48438,2008,,
MI,48438,2009,,
MI,48438,2010,,
MI,48438,2011,,
MI,48438,2012,,
MI,48438,2013,,
MI,48438,2014,,
MI,48438,2015,,
MI,48438,2005,,
MI,48438,2006,,
MI,48438,2007,,
MI,48438,2008,,
MI,48438,2009,,
MI,48438,2010,,
MI,48438,2011,,
MI,48438,2012,,
MI,48438,2013,,
MI,48438,2014,,
MI,48438,2015,,
MI,48438,2005,,
MI,48438,2006,,
MI,48438,2007,,
MI,48438,2008,,
MI,48438,2009,,
MI,48438,2010,,
MI,48438,2011,,
MI,48438,2012,,
MI,48438,2013,,
MI,48438,2014,,
MI,48438,2015,,
MI,48439,2005,,
MI,48439,2006,,
MI,48439,2007,,
MI,48439,2008,,
MI,48439,2009,,
MI,48439,2010,,
MI,48439,2011,,
MI,48439,2012,,
MI,48439,2013,,
MI,48439,2014,,
MI,48439,2015,,
MI,48439,2005,,
MI,48439,2006,,
MI,48439,2007,,
MI,48439,2008,,
MI,48439,2009,,
MI,48439,2010,,
MI,48439,2011,,
MI,48439,2012,,
MI,48439,2013,,
MI,48439,2014,,
MI,48439,2015,,
MI,48440,2005,,
MI,48440,2006,,
MI,48440,2007,,
MI,48440,2008,,
MI,48440,2009,,
MI,48440,2010,,
MI,48440,2011,,
MI,48440,2012,,
MI,48440,2013,,
MI,48440,2014,,
MI,48440,2015,,
MI,48441,2005,,
MI,48441,2006,,
MI,48441,2007,,
MI,48441,2008,,
MI,48441,2009,,
MI,48441,2010,,
MI,48441,2011,,
MI,48441,2012,,
MI,48441,2013,,
MI,48441,2014,,
MI,48441,2015,,
MI,48442,2005,,
MI,48442,2006,,
MI,48442,2007,,
MI,48442,2008,,
MI,48442,2009,,
MI,48442,2010,,
MI,48442,2011,,
MI,48442,2012,,
MI,48442,2013,,
MI,48442,2014,,
MI,48442,2015,,
MI,48442,2005,,
MI,48442,2006,,
MI,48442,2007,,
MI,48442,2008,,
MI,48442,2009,,
MI,48442,2010,,
MI,48442,2011,,
MI,48442,2012,,
MI,48442,2013,,
MI,48442,2014,,
MI,48442,2015,,
MI,48442,2005,,
MI,48442,2006,,
MI,48442,2007,,
MI,48442,2008,,
MI,48442,2009,,
MI,48442,2010,,
MI,48442,2011,,
MI,48442,2012,,
MI,48442,2013,,
MI,48442,2014,,
MI,48442,2015,,
MI,48442,2005,,
MI,48442,2006,,
MI,48442,2007,,
MI,48442,2008,,
MI,48442,2009,,
MI,48442,2010,,
MI,48442,2011,,
MI,48442,2012,,
MI,48442,2013,,
MI,48442,2014,,
MI,48442,2015,,
MI,48444,2005,,
MI,48444,2006,,
MI,48444,2007,,
MI,48444,2008,,
MI,48444,2009,,
MI,48444,2010,,
MI,48444,2011,,
MI,48444,2012,,
MI,48444,2013,,
MI,48444,2014,,
MI,48444,2015,,
MI,48444,2005,,
MI,48444,2006,,
MI,48444,2007,,
MI,48444,2008,,
MI,48444,2009,,
MI,48444,2010,,
MI,48444,2011,,
MI,48444,2012,,
MI,48444,2013,,
MI,48444,2014,,
MI,48444,2015,,
MI,48445,2005,,
MI,48445,2006,,
MI,48445,2007,,
MI,48445,2008,,
MI,48445,2009,,
MI,48445,2010,,
MI,48445,2011,,
MI,48445,2012,,
MI,48445,2013,,
MI,48445,2014,,
MI,48445,2015,,
MI,48446,2005,,
MI,48446,2006,,
MI,48446,2007,,
MI,48446,2008,,
MI,48446,2009,,
MI,48446,2010,,
MI,48446,2011,,
MI,48446,2012,,
MI,48446,2013,,
MI,48446,2014,,
MI,48446,2015,,
MI,48449,2005,,
MI,48449,2006,,
MI,48449,2007,,
MI,48449,2008,,
MI,48449,2009,,
MI,48449,2010,,
MI,48449,2011,,
MI,48449,2012,,
MI,48449,2013,,
MI,48449,2014,,
MI,48449,2015,,
MI,48449,2005,,
MI,48449,2006,,
MI,48449,2007,,
MI,48449,2008,,
MI,48449,2009,,
MI,48449,2010,,
MI,48449,2011,,
MI,48449,2012,,
MI,48449,2013,,
MI,48449,2014,,
MI,48449,2015,,
MI,48450,2005,,
MI,48450,2006,,
MI,48450,2007,,
MI,48450,2008,,
MI,48450,2009,,
MI,48450,2010,,
MI,48450,2011,,
MI,48450,2012,,
MI,48450,2013,,
MI,48450,2014,,
MI,48450,2015,,
MI,48451,2005,,
MI,48451,2006,,
MI,48451,2007,,
MI,48451,2008,,
MI,48451,2009,,
MI,48451,2010,,
MI,48451,2011,,
MI,48451,2012,,
MI,48451,2013,,
MI,48451,2014,,
MI,48451,2015,,
MI,48451,2005,,
MI,48451,2006,,
MI,48451,2007,,
MI,48451,2008,,
MI,48451,2009,,
MI,48451,2010,,
MI,48451,2011,,
MI,48451,2012,,
MI,48451,2013,,
MI,48451,2014,,
MI,48451,2015,,
MI,48453,2005,,
MI,48453,2006,,
MI,48453,2007,,
MI,48453,2008,,
MI,48453,2009,,
MI,48453,2010,,
MI,48453,2011,,
MI,48453,2012,,
MI,48453,2013,,
MI,48453,2014,,
MI,48453,2015,,
MI,48453,2005,,
MI,48453,2006,,
MI,48453,2007,,
MI,48453,2008,,
MI,48453,2009,,
MI,48453,2010,,
MI,48453,2011,,
MI,48453,2012,,
MI,48453,2013,,
MI,48453,2014,,
MI,48453,2015,,
MI,48453,2005,,
MI,48453,2006,,
MI,48453,2007,,
MI,48453,2008,,
MI,48453,2009,,
MI,48453,2010,,
MI,48453,2011,,
MI,48453,2012,,
MI,48453,2013,,
MI,48453,2014,,
MI,48453,2015,,
MI,48454,2005,,
MI,48454,2006,,
MI,48454,2007,,
MI,48454,2008,,
MI,48454,2009,,
MI,48454,2010,,
MI,48454,2011,,
MI,48454,2012,,
MI,48454,2013,,
MI,48454,2014,,
MI,48454,2015,,
MI,48454,2005,,
MI,48454,2006,,
MI,48454,2007,,
MI,48454,2008,,
MI,48454,2009,,
MI,48454,2010,,
MI,48454,2011,,
MI,48454,2012,,
MI,48454,2013,,
MI,48454,2014,,
MI,48454,2015,,
MI,48455,2005,,
MI,48455,2006,,
MI,48455,2007,,
MI,48455,2008,,
MI,48455,2009,,
MI,48455,2010,,
MI,48455,2011,,
MI,48455,2012,,
MI,48455,2013,,
MI,48455,2014,,
MI,48455,2015,,
MI,48455,2005,,
MI,48455,2006,,
MI,48455,2007,,
MI,48455,2008,,
MI,48455,2009,,
MI,48455,2010,,
MI,48455,2011,,
MI,48455,2012,,
MI,48455,2013,,
MI,48455,2014,,
MI,48455,2015,,
MI,48456,2005,,
MI,48456,2006,,
MI,48456,2007,,
MI,48456,2008,,
MI,48456,2009,,
MI,48456,2010,,
MI,48456,2011,,
MI,48456,2012,,
MI,48456,2013,,
MI,48456,2014,,
MI,48456,2015,,
MI,48456,2005,,
MI,48456,2006,,
MI,48456,2007,,
MI,48456,2008,,
MI,48456,2009,,
MI,48456,2010,,
MI,48456,2011,,
MI,48456,2012,,
MI,48456,2013,,
MI,48456,2014,,
MI,48456,2015,,
MI,48457,2005,,
MI,48457,2006,,
MI,48457,2007,,
MI,48457,2008,,
MI,48457,2009,,
MI,48457,2010,,
MI,48457,2011,,
MI,48457,2012,,
MI,48457,2013,,
MI,48457,2014,,
MI,48457,2015,,
MI,48457,2005,,
MI,48457,2006,,
MI,48457,2007,,
MI,48457,2008,,
MI,48457,2009,,
MI,48457,2010,,
MI,48457,2011,,
MI,48457,2012,,
MI,48457,2013,,
MI,48457,2014,,
